step,kl_divergence,jensen_shannon_divergence,baseline_entropy,perturbed_entropy,token_match,baseline_token,perturbed_token,baseline_token_rank_in_perturbed,top5_jaccard,logit_cosine_similarity,version,prompt_idx,direction_type,alpha,perturb_layer,perturb_mode,prompt_category,baseline_axis_proj_L32,perturbed_axis_proj_L32,baseline_axis_proj_L63,perturbed_axis_proj_L63
7,9.411207429366186e-05,1.4622452908952255e-05,0.0008751735440455377,0.00015370412438642234,True,**,**,0,1.0,0.9938507080078125,sanity,0,fc_negative,1.0,32,persistent,factual,-1.901207447052002,-1.93202805519104,816.5000610351562,597.36767578125
8,2.020317697315477e-05,3.1231909360940335e-06,0.00023377286561299115,0.0001294363319175318,True,.,.,0,0.6666666666666666,0.9786718487739563,sanity,0,fc_negative,1.0,32,persistent,factual,-9.373732566833496,-9.399921417236328,224.36251831054688,31.8204402923584
9,0.06057775020599365,0.011338337790220976,0.09156288951635361,0.21935205161571503,True,<|im_end|>,<|im_end|>,0,0.6666666666666666,0.9750477075576782,sanity,0,fc_negative,1.0,32,persistent,factual,-6.593573570251465,-6.605386734008789,924.6624755859375,336.2425231933594
0,0.0006561113405041397,0.0001894575689220801,0.010377518832683563,0.017870217561721802,True,The,The,0,0.42857142857142855,0.987002968788147,sanity,0,pca_pc1_positive,0.5,32,persistent,factual,-8.653823852539062,-8.664139747619629,751.44384765625,732.9032592773438
1,0.001967763528227806,0.0006305736897047609,0.002790900180116296,0.02170354686677456,True, capital, capital,0,1.0,0.9175823330879211,sanity,0,pca_pc1_positive,0.5,32,persistent,factual,-17.110698699951172,-17.11269760131836,433.90966796875,326.44842529296875
2,0.000622047227807343,0.00020739835599670187,0.00028921946068294346,0.006053583696484566,True, of, of,0,1.0,0.9152329564094543,sanity,0,pca_pc1_positive,0.5,32,persistent,factual,-1.970052719116211,-1.9691309928894043,873.4813232421875,419.8957214355469
3,0.0002626976929605007,8.505075857101474e-05,0.0003269373846706003,0.0034349095076322556,True, France, France,0,0.6666666666666666,0.8299272060394287,sanity,0,pca_pc1_positive,0.5,32,persistent,factual,-16.00640106201172,-15.990464210510254,810.5403442382812,690.528564453125
4,1.1253480806772131e-05,3.315007859328034e-06,2.67606956185773e-05,0.00024244957603514194,True, is, is,0,0.42857142857142855,0.9863302111625671,sanity,0,pca_pc1_positive,0.5,32,persistent,factual,-8.065240859985352,-8.066816329956055,630.4773559570312,234.7993621826172
5,0.0018948493525385857,0.0005013651389162987,0.58344966173172,0.6112450361251831,True, **, **,0,0.42857142857142855,0.9872090220451355,sanity,0,pca_pc1_positive,0.5,32,persistent,factual,-15.445363998413086,-15.46257495880127,1131.839111328125,1031.4151611328125
6,1.335622164333472e-05,4.109051474188163e-06,0.0002910532057285309,0.0005555902025662363,True,Paris,Paris,0,0.6666666666666666,0.9576482176780701,sanity,0,pca_pc1_positive,0.5,32,persistent,factual,-11.289817810058594,-11.299199104309082,0.9474468231201172,138.5565185546875
7,0.0016973934834823012,0.0005715949519071728,0.0008751735440455377,0.015023761428892612,True,**,**,0,1.0,0.9981071352958679,sanity,0,pca_pc1_positive,0.5,32,persistent,factual,-1.901207447052002,-1.906705617904663,816.5000610351562,886.4295043945312
8,0.0015936597483232617,0.000544046750292182,0.00023377286561299115,0.014353949576616287,True,.,.,0,0.6666666666666666,0.9905433654785156,sanity,0,pca_pc1_positive,0.5,32,persistent,factual,-9.373732566833496,-9.372093200683594,224.36251831054688,181.50173950195312
9,0.4321320056915283,0.13505379855632782,0.09156288951635361,0.9226170778274536,True,<|im_end|>,<|im_end|>,0,0.42857142857142855,0.97331702709198,sanity,0,pca_pc1_positive,0.5,32,persistent,factual,-6.593573570251465,-6.581140041351318,924.6624755859375,857.2857666015625
0,0.005332164000719786,0.001558916294015944,0.010377518832683563,0.041333820670843124,True,The,The,0,0.25,0.9302646517753601,sanity,0,pca_pc1_positive,1.0,32,persistent,factual,-8.653823852539062,-8.65604305267334,751.44384765625,645.9175415039062
1,0.01510547287762165,0.005111653590574861,0.002790900180116296,0.08660013228654861,True, capital, capital,0,0.6666666666666666,0.940690815448761,sanity,0,pca_pc1_positive,1.0,32,persistent,factual,-17.110698699951172,-17.124967575073242,433.90966796875,306.4090576171875
2,0.003087786491960287,0.001056090695783496,0.00028921946068294346,0.02202216535806656,True, of, of,0,1.0,0.8972734808921814,sanity,0,pca_pc1_positive,1.0,32,persistent,factual,-1.970052719116211,-1.9653172492980957,873.4813232421875,243.35256958007812
3,0.0003636042820289731,0.00011885928324772976,0.0003269373846706003,0.004509856458753347,True, France, France,0,0.42857142857142855,0.6004705429077148,sanity,0,pca_pc1_positive,1.0,32,persistent,factual,-16.00640106201172,-16.037853240966797,810.5403442382812,579.443359375
4,8.61414591781795e-05,2.8109809136367403e-05,2.67606956185773e-05,0.0012595573207363486,True, is, is,0,0.42857142857142855,0.9744629263877869,sanity,0,pca_pc1_positive,1.0,32,persistent,factual,-8.065240859985352,-8.098938941955566,630.4773559570312,95.39755249023438
5,0.08624397218227386,0.022376583889126778,0.58344966173172,0.7137141227722168,True, **, **,0,0.25,0.9353657960891724,sanity,0,pca_pc1_positive,1.0,32,persistent,factual,-15.445363998413086,-15.483369827270508,1131.839111328125,1031.303466796875
6,5.48235111637041e-05,1.7787396700441604e-05,0.0002910532057285309,0.0011595797259360552,True,Paris,Paris,0,0.6666666666666666,0.9451586604118347,sanity,0,pca_pc1_positive,1.0,32,persistent,factual,-11.289817810058594,-11.298025131225586,0.9474468231201172,345.6061706542969
7,0.015945594757795334,0.005490250536240637,0.0008751735440455377,0.08388583362102509,True,**,**,0,0.42857142857142855,0.9951939582824707,sanity,0,pca_pc1_positive,1.0,32,persistent,factual,-1.901207447052002,-1.9097089767456055,816.5000610351562,1036.0982666015625
8,0.005147209390997887,0.0017705815844237804,0.00023377286561299115,0.03856824338436127,True,.,.,0,0.6666666666666666,0.954196035861969,sanity,0,pca_pc1_positive,1.0,32,persistent,factual,-9.373732566833496,-9.411201477050781,224.36251831054688,226.41131591796875
9,0.7649648785591125,0.22779406607151031,0.09156288951635361,1.027158498764038,False,<|im_end|>, It,1,0.42857142857142855,0.915290892124176,sanity,0,pca_pc1_positive,1.0,32,persistent,factual,-6.593573570251465,-6.6043500900268555,924.6624755859375,836.6132202148438
0,0.00015773640188854188,4.0381468352279626e-05,0.010377518832683563,0.0136446263641119,True,The,The,0,0.6666666666666666,0.9958701133728027,sanity,0,pca_pc1_negative,0.5,32,persistent,factual,-8.653823852539062,-8.642701148986816,751.44384765625,722.5751342773438
1,0.00023110024631023407,3.998360989498906e-05,0.002790900180116296,0.0009392801439389586,True, capital, capital,0,1.0,0.9884235858917236,sanity,0,pca_pc1_negative,0.5,32,persistent,factual,-17.110698699951172,-17.15884017944336,433.90966796875,460.2088317871094
2,2.3887264433142263e-06,2.815305180092764e-07,0.00028921946068294346,0.00019302240980323404,True, of, of,0,0.6666666666666666,0.9587794542312622,sanity,0,pca_pc1_negative,0.5,32,persistent,factual,-1.970052719116211,-1.9577760696411133,873.4813232421875,1006.3285522460938
3,1.514315044914838e-05,2.8185470455355244e-06,0.0003269373846706003,0.00010634848877089098,True, France, France,0,1.0,0.9174253940582275,sanity,0,pca_pc1_negative,0.5,32,persistent,factual,-16.00640106201172,-16.081600189208984,810.5403442382812,867.0606689453125
4,1.1523023886184092e-06,1.6209440900638583e-07,2.67606956185773e-05,6.405559815902961e-06,True, is, is,0,0.6666666666666666,0.9648745059967041,sanity,0,pca_pc1_negative,0.5,32,persistent,factual,-8.065240859985352,-8.116751670837402,630.4773559570312,766.2910766601562
5,0.01301644742488861,0.0031388781499117613,0.58344966173172,0.5037456750869751,True, **, **,0,1.0,0.9716433882713318,sanity,0,pca_pc1_negative,0.5,32,persistent,factual,-15.445363998413086,-15.498523712158203,1131.839111328125,1113.0592041015625
6,1.0940611900878139e-06,1.9981881393960066e-07,0.0002910532057285309,0.00024168564414139837,True,Paris,Paris,0,1.0,0.9867905974388123,sanity,0,pca_pc1_negative,0.5,32,persistent,factual,-11.289817810058594,-11.334678649902344,0.9474468231201172,-77.97423553466797
7,8.515328954672441e-05,1.3318755463842535e-05,0.0008751735440455377,0.00019601715030148625,True,**,**,0,0.6666666666666666,0.9978362917900085,sanity,0,pca_pc1_negative,0.5,32,persistent,factual,-1.901207447052002,-1.8942817449569702,816.5000610351562,771.4778442382812
8,1.4405687579710502e-05,2.3583439201502188e-06,0.00023377286561299115,6.937159196240827e-05,True,.,.,0,1.0,0.9947929382324219,sanity,0,pca_pc1_negative,0.5,32,persistent,factual,-9.373732566833496,-9.441191673278809,224.36251831054688,181.06790161132812
9,0.018893353641033173,0.002062370302155614,0.09156288951635361,0.03693491965532303,True,<|im_end|>,<|im_end|>,0,1.0,0.9915447235107422,sanity,0,pca_pc1_negative,0.5,32,persistent,factual,-6.593573570251465,-6.630681037902832,924.6624755859375,633.3419799804688
0,0.0004869418917223811,8.217493814299814e-05,0.010377518832683563,0.004417617805302143,True,The,The,0,0.6666666666666666,0.9883250594139099,sanity,0,pca_pc1_negative,1.0,32,persistent,factual,-8.653823852539062,-8.645267486572266,751.44384765625,610.2210693359375
1,0.0005509081529453397,6.775318797735963e-05,0.002790900180116296,0.00043438401189632714,True, capital, capital,0,0.6666666666666666,0.9563397169113159,sanity,0,pca_pc1_negative,1.0,32,persistent,factual,-17.110698699951172,-17.090709686279297,433.90966796875,395.96783447265625
2,1.1865424767165678e-06,5.342446485201435e-08,0.00028921946068294346,0.00022217241348698735,True, of, of,0,0.6666666666666666,0.8375555276870728,sanity,0,pca_pc1_negative,1.0,32,persistent,factual,-1.970052719116211,-1.952723503112793,873.4813232421875,1022.8729858398438
3,6.446681072702631e-05,7.2953910148498835e-06,0.0003269373846706003,1.8644685042090714e-05,True, France, France,0,1.0,0.7826982736587524,sanity,0,pca_pc1_negative,1.0,32,persistent,factual,-16.00640106201172,-15.975391387939453,810.5403442382812,799.7194213867188
4,3.922795713151572e-06,3.9258675954556566e-07,2.67606956185773e-05,1.5292110902009881e-06,True, is, is,0,0.42857142857142855,0.8185466527938843,sanity,0,pca_pc1_negative,1.0,32,persistent,factual,-8.065240859985352,-8.038352966308594,630.4773559570312,786.9334716796875
5,0.06480952352285385,0.014637986663728952,0.58344966173172,0.39233294129371643,True, **, **,0,1.0,0.874264657497406,sanity,0,pca_pc1_negative,1.0,32,persistent,factual,-15.445363998413086,-15.39336109161377,1131.839111328125,986.404541015625
6,4.019561401946703e-06,7.250136775382998e-07,0.0002910532057285309,0.00018714545876719058,True,Paris,Paris,0,0.6666666666666666,0.9529231190681458,sanity,0,pca_pc1_negative,1.0,32,persistent,factual,-11.289817810058594,-11.263565063476562,0.9474468231201172,-102.73158264160156
7,0.0001706084585748613,1.9628610061772633e-05,0.0008751735440455377,8.183508180081844e-05,True,**,**,0,0.6666666666666666,0.9910470247268677,sanity,0,pca_pc1_negative,1.0,32,persistent,factual,-1.901207447052002,-1.863133430480957,816.5000610351562,639.4820556640625
8,3.306465077912435e-05,4.103492642570927e-06,0.00023377286561299115,5.194225741433911e-05,True,.,.,0,0.6666666666666666,0.9764565229415894,sanity,0,pca_pc1_negative,1.0,32,persistent,factual,-9.373732566833496,-9.346309661865234,224.36251831054688,52.9627571105957
9,0.032884348183870316,0.0022218552185222507,0.09156288951635361,0.05997351557016373,True,<|im_end|>,<|im_end|>,0,0.6666666666666666,0.9794378876686096,sanity,0,pca_pc1_negative,1.0,32,persistent,factual,-6.593573570251465,-6.580092430114746,924.6624755859375,463.9033508300781
0,0.00672765402123332,0.0018806647276505828,0.09114071726799011,0.16494402289390564,True,Photos,Photos,0,0.6666666666666666,0.9977953433990479,sanity,1,assistant_away,0.5,32,persistent,factual,-2.592163324356079,-83.90020751953125,572.0795288085938,611.0943603515625
1,5.873047825843969e-09,4.089205418722486e-09,7.440195076924283e-06,1.2091896678612102e-05,True,ynthesis,ynthesis,0,1.0,0.9988186359405518,sanity,1,assistant_away,0.5,32,persistent,factual,-14.316305160522461,-95.64949798583984,1180.4891357421875,1178.50390625
2,0.00010294631647411734,3.455697878962383e-05,9.252792369807139e-05,0.0013300322461873293,True, is, is,0,0.6666666666666666,0.9907068014144897,sanity,1,assistant_away,0.5,32,persistent,factual,-10.027511596679688,-91.34429168701172,368.6511535644531,-50.58497619628906
3,0.0018969550728797913,0.0005216609279159456,0.19105233252048492,0.23121508955955505,True, the, the,0,0.6666666666666666,0.3872918486595154,sanity,1,assistant_away,0.5,32,persistent,factual,-13.157455444335938,-94.47370147705078,667.1361083984375,376.5637512207031
4,0.17546036839485168,0.058065278455615044,0.14258363842964172,0.8909270763397217,True, process, process,0,0.25,0.9371514320373535,sanity,1,assistant_away,0.5,32,persistent,factual,-14.4070463180542,-95.72486877441406,75.01795196533203,20.581924438476562
5,0.0008079673280008137,0.00022368122881744057,0.05666127800941467,0.07129880040884018,True, by, by,0,1.0,0.8511409759521484,sanity,1,assistant_away,0.5,32,persistent,factual,-6.055912971496582,-87.3005142211914,376.3260498046875,87.9825439453125
6,0.00029245272162370384,9.526812209514901e-05,0.00030489888740703464,0.0034689728636294603,True, which, which,0,0.42857142857142855,0.939828634262085,sanity,1,assistant_away,0.5,32,persistent,factual,-2.2563819885253906,-83.57738494873047,478.591064453125,448.4473876953125
7,0.0010707174660637975,0.00029720143356826156,1.0295737981796265,1.0295742750167847,True, green, green,0,1.0,0.9378635883331299,sanity,1,assistant_away,0.5,32,persistent,factual,-5.528746604919434,-86.77035522460938,246.75421142578125,156.46527099609375
8,3.968629607697949e-05,1.1842847470688866e-05,0.000601086881943047,0.001501882099546492,True, plants, plants,0,1.0,0.9648455381393433,sanity,1,assistant_away,0.5,32,persistent,factual,10.555525779724121,-70.71102142333984,6.910858154296875,4.8769989013671875
9,0.0005378538044169545,0.00014964251749916002,0.0143760796636343,0.025800779461860657,True,",",",",0,1.0,0.9954379200935364,sanity,1,assistant_away,0.5,32,persistent,factual,9.2021484375,-72.08723449707031,103.64625549316406,-76.15379333496094
10,6.366946763591841e-05,1.8044706393993692e-05,0.0039366683922708035,0.0052764746360480785,True, algae, algae,0,1.0,0.9775834679603577,sanity,1,assistant_away,0.5,32,persistent,factual,-2.553927421569824,-83.77670288085938,424.56121826171875,396.7135925292969
11,4.418325971755621e-08,1.7446376787688678e-08,1.4099044165050145e-05,2.1002459106966853e-05,True,",",",",0,1.0,0.923542857170105,sanity,1,assistant_away,0.5,32,persistent,factual,16.771053314208984,-64.52166748046875,804.5587768554688,726.9493408203125
12,0.00021519964502658695,6.313500489341095e-05,0.002574674552306533,0.006589881144464016,True, and, and,0,0.6666666666666666,0.9796662926673889,sanity,1,assistant_away,0.5,32,persistent,factual,1.8834075927734375,-79.3874740600586,-43.59434127807617,-116.95783996582031
13,0.0005949769401922822,0.00016108786803670228,0.07457417249679565,0.09253000468015671,True, some, some,0,0.6666666666666666,0.9771013259887695,sanity,1,assistant_away,0.5,32,persistent,factual,14.351694107055664,-66.95660400390625,345.39630126953125,287.1544494628906
14,4.7433368308702484e-05,1.168398648587754e-05,0.011884639970958233,0.013239007443189621,True, bacteria, bacteria,0,0.6666666666666666,0.981391429901123,sanity,1,assistant_away,0.5,32,persistent,factual,25.647518157958984,-55.63602066040039,73.522705078125,39.4500732421875
15,0.03977295756340027,0.01194981625303626,0.15007136762142181,0.41325029730796814,True, convert, convert,0,0.6666666666666666,0.9595024585723877,sanity,1,assistant_away,0.5,32,persistent,factual,17.592792510986328,-63.671016693115234,134.47535705566406,-91.5560302734375
16,0.030349157750606537,0.008774262154474854,0.1646127849817276,0.3806039094924927,True, light, light,0,1.0,0.9126793742179871,sanity,1,assistant_away,0.5,32,persistent,factual,2.928637981414795,-78.39207458496094,181.5262451171875,108.01144409179688
17,2.3548018361907452e-06,6.146758124714324e-07,9.544688509777188e-05,0.00017500152171123773,True, energy, energy,0,1.0,0.9218244552612305,sanity,1,assistant_away,0.5,32,persistent,factual,3.3727540969848633,-77.9174575805664,383.8940734863281,260.861083984375
18,0.1027049571275711,0.025714291259646416,1.3331325054168701,1.6004846096038818,True,",",",",0,0.6666666666666666,0.9979984760284424,sanity,1,assistant_away,0.5,32,persistent,factual,1.993889331817627,-79.35203552246094,-85.63375854492188,-269.2190856933594
19,0.0014324091607704759,0.00038438563933596015,0.06435834616422653,0.07228324562311172,True, usually, usually,0,0.42857142857142855,0.9901095032691956,sanity,1,assistant_away,0.5,32,persistent,factual,0.13719463348388672,-81.17721557617188,474.3424072265625,320.83258056640625
